sales_id,order_id,customer_id,crop_id,warehouse_id,sale_date,quantity_kg,unit_price_thb,total_amount_thb,discount_pct,payment_status,sale_channel
SAL-002728,ORD-001083,CUS-0017,CRP-003,WH-009,2022-01-21,2155.75,18.05,38911.29,0,ชำระแล้ว,ตรงจากคลัง
SAL-002729,ORD-001084,CUS-0153,CRP-014,WH-004,2025-11-01,4607.54,81.85,377127.15,0,ชำระแล้ว,ตลาดกลาง
SAL-002730,ORD-001084,CUS-0153,CRP-009,WH-006,2025-11-01,2952.33,41.58,122757.88,0,ชำระแล้ว,ตลาดกลาง
SAL-002731,ORD-001085,CUS-0178,CRP-006,WH-012,2023-12-18,257.04,72.95,18751.07,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002732,ORD-001085,CUS-0178,CRP-007,WH-008,2023-12-18,1095.65,7.65,8381.72,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002733,ORD-001085,CUS-0178,CRP-015,WH-011,2023-12-18,8964.07,10.21,91523.15,0,ชำระแล้ว,ออนไลน์
SAL-002734,ORD-001085,CUS-0178,CRP-012,WH-010,2023-12-18,7806.56,1.58,12334.36,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002735,ORD-001086,CUS-0119,CRP-012,WH-011,2025-06-11,6258.19,1.44,9011.79,0,ชำระแล้ว,ออนไลน์
SAL-002736,ORD-001086,CUS-0119,CRP-005,WH-014,2025-06-11,7772.18,3.68,28601.62,0,ชำระแล้ว,ตรงจากคลัง
SAL-002737,ORD-001086,CUS-0119,CRP-008,WH-008,2025-06-11,1836.06,88.1,161756.89,2,บางส่วน,ตรงจากคลัง
SAL-002738,ORD-001087,CUS-0132,CRP-004,WH-008,2023-10-21,1453.64,11.88,17269.24,0,ค้างชำระ,ตรงจากคลัง
SAL-002739,ORD-001088,CUS-0016,CRP-003,WH-012,2021-10-08,3024.54,24.52,74161.72,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002740,ORD-001088,CUS-0016,CRP-007,WH-015,2021-10-08,1559.33,7.41,11554.64,0,ชำระแล้ว,ตรงจากคลัง
SAL-002741,ORD-001088,CUS-0016,CRP-014,WH-005,2021-10-08,6082.94,110.9,674598.05,0,ชำระแล้ว,ออนไลน์
SAL-002742,ORD-001089,CUS-0116,CRP-011,WH-006,2023-03-12,1507.68,116.0,174890.88,10,บางส่วน,สัญญาซื้อขาย
SAL-002743,ORD-001089,CUS-0116,CRP-002,WH-013,2023-03-12,6623.98,12.06,79885.2,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002744,ORD-001089,CUS-0116,CRP-015,WH-012,2023-03-12,7282.03,10.38,75587.47,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002745,ORD-001089,CUS-0116,CRP-008,WH-004,2023-03-12,2148.64,46.95,100878.65,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002746,ORD-001090,CUS-0017,CRP-005,WH-006,2023-07-22,2094.53,3.23,6765.33,0,ชำระแล้ว,ออนไลน์
SAL-002747,ORD-001090,CUS-0017,CRP-007,WH-007,2023-07-22,193.31,5.83,1127.0,0,ชำระแล้ว,ตลาดกลาง
SAL-002748,ORD-001090,CUS-0017,CRP-008,WH-009,2023-07-22,1102.1,61.21,67459.54,0,ค้างชำระ,ตลาดกลาง
SAL-002749,ORD-001090,CUS-0017,CRP-015,WH-006,2023-07-22,5135.49,10.13,52022.51,0,ค้างชำระ,ออนไลน์
SAL-002750,ORD-001091,CUS-0104,CRP-007,WH-014,2022-09-06,1526.22,5.21,7951.61,0,ชำระแล้ว,ตลาดกลาง
SAL-002751,ORD-001091,CUS-0104,CRP-003,WH-008,2022-09-06,5065.18,16.56,83879.38,2,บางส่วน,ออนไลน์
SAL-002752,ORD-001092,CUS-0057,CRP-011,WH-004,2021-02-09,1180.84,45.92,54224.17,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002753,ORD-001092,CUS-0057,CRP-005,WH-014,2021-02-09,7073.08,3.17,22421.66,0,ชำระแล้ว,ตรงจากคลัง
SAL-002754,ORD-001093,CUS-0082,CRP-008,WH-013,2023-03-05,1106.79,84.07,93047.84,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002755,ORD-001093,CUS-0082,CRP-009,WH-006,2023-03-05,2331.35,50.51,117756.49,0,ชำระแล้ว,ตลาดกลาง
SAL-002756,ORD-001093,CUS-0082,CRP-001,WH-010,2023-03-05,5352.42,15.85,84835.86,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002757,ORD-001093,CUS-0082,CRP-004,WH-011,2023-03-05,5663.39,7.71,43664.74,5,ชำระแล้ว,ตลาดกลาง
SAL-002758,ORD-001094,CUS-0141,CRP-012,WH-003,2022-09-01,766.87,1.29,989.26,5,ชำระแล้ว,สัญญาซื้อขาย
SAL-002759,ORD-001094,CUS-0141,CRP-015,WH-004,2022-09-01,1745.21,9.23,16108.29,0,บางส่วน,ออนไลน์
SAL-002760,ORD-001094,CUS-0141,CRP-005,WH-007,2022-09-01,7137.26,3.92,27978.06,0,ชำระแล้ว,ออนไลน์
SAL-002761,ORD-001095,CUS-0196,CRP-007,WH-015,2025-09-17,889.49,9.08,8076.57,0,ชำระแล้ว,ออนไลน์
SAL-002762,ORD-001095,CUS-0196,CRP-002,WH-013,2025-09-17,6850.33,8.87,60762.43,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002763,ORD-001096,CUS-0061,CRP-001,WH-013,2022-10-23,2245.79,16.33,36673.75,0,ค้างชำระ,ตรงจากคลัง
SAL-002764,ORD-001097,CUS-0043,CRP-009,WH-004,2025-05-30,2051.36,27.42,56248.29,0,ชำระแล้ว,ตลาดกลาง
SAL-002765,ORD-001097,CUS-0043,CRP-011,WH-013,2025-05-30,1148.31,104.71,120239.54,2,ชำระแล้ว,ตรงจากคลัง
SAL-002766,ORD-001097,CUS-0043,CRP-008,WH-014,2025-05-30,591.98,51.0,30190.98,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002767,ORD-001098,CUS-0036,CRP-015,WH-015,2024-12-10,1650.41,6.74,11123.76,0,ชำระแล้ว,ออนไลน์
SAL-002768,ORD-001098,CUS-0036,CRP-012,WH-008,2024-12-10,4833.45,1.93,9328.56,0,ค้างชำระ,ตรงจากคลัง
SAL-002769,ORD-001099,CUS-0057,CRP-013,WH-014,2024-01-02,2385.11,13.73,32747.56,0,ชำระแล้ว,ตลาดกลาง
SAL-002770,ORD-001100,CUS-0175,CRP-002,WH-003,2024-05-30,4096.65,13.27,54362.55,5,ชำระแล้ว,ตลาดกลาง
SAL-002771,ORD-001100,CUS-0175,CRP-008,WH-004,2024-05-30,2728.36,63.87,174260.35,0,ค้างชำระ,ตรงจากคลัง
SAL-002772,ORD-001100,CUS-0175,CRP-001,WH-011,2024-05-30,8135.08,15.29,124385.37,0,ชำระแล้ว,ตลาดกลาง
SAL-002773,ORD-001100,CUS-0175,CRP-015,WH-005,2024-05-30,4174.61,10.08,42080.07,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002774,ORD-001101,CUS-0007,CRP-005,WH-005,2021-03-13,5240.44,3.09,16192.96,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002775,ORD-001101,CUS-0007,CRP-011,WH-013,2021-03-13,1868.21,77.29,144393.95,0,ชำระแล้ว,ตรงจากคลัง
SAL-002776,ORD-001101,CUS-0007,CRP-003,WH-003,2021-03-13,3423.46,28.17,96438.87,0,ชำระแล้ว,ตลาดกลาง
SAL-002777,ORD-001102,CUS-0030,CRP-005,WH-004,2025-02-08,298.54,4.15,1238.94,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002778,ORD-001102,CUS-0030,CRP-006,WH-002,2025-02-08,674.49,55.19,37225.1,0,ค้างชำระ,ออนไลน์
SAL-002779,ORD-001102,CUS-0030,CRP-002,WH-014,2025-02-08,5531.26,9.77,54040.41,0,ชำระแล้ว,ตลาดกลาง
SAL-002780,ORD-001103,CUS-0084,CRP-010,WH-009,2024-12-21,55.25,221.61,12243.95,0,บางส่วน,ออนไลน์
SAL-002781,ORD-001103,CUS-0084,CRP-005,WH-009,2024-12-21,6842.57,5.18,35444.51,5,บางส่วน,ตรงจากคลัง
SAL-002782,ORD-001103,CUS-0084,CRP-004,WH-003,2024-12-21,8246.89,10.2,84118.28,0,ชำระแล้ว,ตรงจากคลัง
SAL-002783,ORD-001103,CUS-0084,CRP-001,WH-013,2024-12-21,584.05,15.9,9286.39,0,ชำระแล้ว,ตลาดกลาง
SAL-002784,ORD-001104,CUS-0024,CRP-002,WH-006,2025-09-01,3761.25,11.02,41448.97,0,ค้างชำระ,ตรงจากคลัง
SAL-002785,ORD-001105,CUS-0192,CRP-012,WH-007,2023-08-10,233.27,1.27,296.25,0,ค้างชำระ,ตรงจากคลัง
SAL-002786,ORD-001105,CUS-0192,CRP-009,WH-013,2023-08-10,485.09,32.83,15925.5,0,ชำระแล้ว,ตลาดกลาง
SAL-002787,ORD-001106,CUS-0127,CRP-007,WH-006,2023-05-17,1766.56,6.12,10811.35,0,บางส่วน,สัญญาซื้อขาย
SAL-002788,ORD-001106,CUS-0127,CRP-015,WH-013,2023-05-17,4509.09,6.63,29895.27,0,ชำระแล้ว,ตรงจากคลัง
SAL-002789,ORD-001106,CUS-0127,CRP-008,WH-015,2023-05-17,2136.34,75.55,161400.49,0,ค้างชำระ,ตรงจากคลัง
SAL-002790,ORD-001106,CUS-0127,CRP-009,WH-003,2023-05-17,2247.38,29.8,66971.92,0,ค้างชำระ,ตรงจากคลัง
SAL-002791,ORD-001107,CUS-0191,CRP-014,WH-003,2024-04-02,765.67,105.54,80808.81,0,ชำระแล้ว,ตรงจากคลัง
SAL-002792,ORD-001107,CUS-0191,CRP-001,WH-010,2024-04-02,9042.89,10.59,95764.21,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002793,ORD-001107,CUS-0191,CRP-006,WH-011,2024-04-02,970.51,63.68,61802.08,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002794,ORD-001108,CUS-0189,CRP-012,WH-006,2022-10-05,2455.88,1.2,2947.06,5,บางส่วน,ออนไลน์
SAL-002795,ORD-001108,CUS-0189,CRP-005,WH-013,2022-10-05,5783.54,3.28,18970.01,0,ชำระแล้ว,ออนไลน์
SAL-002796,ORD-001108,CUS-0189,CRP-013,WH-015,2022-10-05,183.89,14.82,2725.25,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-002797,ORD-001108,CUS-0189,CRP-011,WH-008,2022-10-05,2490.7,111.25,277090.38,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002798,ORD-001109,CUS-0163,CRP-014,WH-010,2025-03-13,7166.54,148.62,1065091.17,0,ค้างชำระ,ออนไลน์
SAL-002799,ORD-001109,CUS-0163,CRP-005,WH-005,2025-03-13,7607.3,4.28,32559.24,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002800,ORD-001109,CUS-0163,CRP-013,WH-002,2025-03-13,498.25,9.95,4957.59,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002801,ORD-001110,CUS-0091,CRP-015,WH-014,2024-10-27,1767.08,10.37,18324.62,0,ชำระแล้ว,ตลาดกลาง
SAL-002802,ORD-001110,CUS-0091,CRP-013,WH-004,2024-10-27,2406.28,13.31,32027.59,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002803,ORD-001110,CUS-0091,CRP-006,WH-015,2024-10-27,642.83,57.76,37129.86,0,บางส่วน,สัญญาซื้อขาย
SAL-002804,ORD-001111,CUS-0018,CRP-007,WH-003,2024-09-15,1425.41,6.81,9707.04,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002805,ORD-001111,CUS-0018,CRP-011,WH-011,2024-09-15,670.09,70.67,47355.26,0,ชำระแล้ว,ตรงจากคลัง
SAL-002806,ORD-001111,CUS-0018,CRP-013,WH-010,2024-09-15,168.09,14.16,2380.15,0,ชำระแล้ว,ตรงจากคลัง
SAL-002807,ORD-001112,CUS-0031,CRP-010,WH-011,2021-12-16,673.14,201.16,135408.84,0,ชำระแล้ว,ออนไลน์
SAL-002808,ORD-001112,CUS-0031,CRP-002,WH-003,2021-12-16,3274.0,15.43,50517.82,0,ค้างชำระ,ตรงจากคลัง
SAL-002809,ORD-001112,CUS-0031,CRP-011,WH-014,2021-12-16,248.51,44.37,11026.39,0,ชำระแล้ว,ตรงจากคลัง
SAL-002810,ORD-001113,CUS-0053,CRP-011,WH-008,2023-12-31,630.63,96.51,60862.1,0,ชำระแล้ว,ตรงจากคลัง
SAL-002811,ORD-001114,CUS-0148,CRP-014,WH-011,2025-03-05,6941.9,91.42,634628.5,0,ชำระแล้ว,ตรงจากคลัง
SAL-002812,ORD-001114,CUS-0148,CRP-005,WH-002,2025-03-05,1233.01,5.1,6288.35,0,ชำระแล้ว,ออนไลน์
SAL-002813,ORD-001114,CUS-0148,CRP-002,WH-012,2025-03-05,4380.9,12.97,56820.27,0,บางส่วน,สัญญาซื้อขาย
SAL-002814,ORD-001114,CUS-0148,CRP-013,WH-013,2025-03-05,2465.92,11.93,29418.43,5,ค้างชำระ,ตลาดกลาง
SAL-002815,ORD-001115,CUS-0073,CRP-004,WH-004,2021-02-26,2155.43,8.82,19010.89,0,ชำระแล้ว,ออนไลน์
SAL-002816,ORD-001115,CUS-0073,CRP-014,WH-003,2021-02-26,7035.69,112.79,793555.48,0,ชำระแล้ว,ตรงจากคลัง
SAL-002817,ORD-001116,CUS-0159,CRP-014,WH-001,2024-10-19,2162.54,100.54,217421.77,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002818,ORD-001116,CUS-0159,CRP-009,WH-005,2024-10-19,165.06,37.49,6188.1,5,บางส่วน,สัญญาซื้อขาย
SAL-002819,ORD-001116,CUS-0159,CRP-004,WH-014,2024-10-19,4893.65,11.67,57108.9,10,ค้างชำระ,ตรงจากคลัง
SAL-002820,ORD-001116,CUS-0159,CRP-002,WH-010,2024-10-19,4788.93,9.49,45446.95,0,ชำระแล้ว,ตลาดกลาง
SAL-002821,ORD-001117,CUS-0163,CRP-007,WH-015,2023-10-16,289.03,5.61,1621.46,0,ชำระแล้ว,ตรงจากคลัง
SAL-002822,ORD-001118,CUS-0063,CRP-008,WH-013,2022-09-14,1060.76,88.88,94280.35,2,ค้างชำระ,สัญญาซื้อขาย
SAL-002823,ORD-001118,CUS-0063,CRP-005,WH-004,2022-09-14,6411.99,3.99,25583.84,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002824,ORD-001119,CUS-0041,CRP-015,WH-010,2025-10-21,1149.9,8.29,9532.67,0,ชำระแล้ว,ตรงจากคลัง
SAL-002825,ORD-001120,CUS-0148,CRP-004,WH-003,2024-04-01,5897.59,10.86,64047.83,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002826,ORD-001121,CUS-0098,CRP-012,WH-015,2025-03-23,7546.21,1.67,12602.17,5,ชำระแล้ว,ตลาดกลาง
SAL-002827,ORD-001121,CUS-0098,CRP-007,WH-003,2025-03-23,509.3,8.89,4527.68,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-002828,ORD-001121,CUS-0098,CRP-002,WH-015,2025-03-23,918.84,13.74,12624.86,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002829,ORD-001121,CUS-0098,CRP-011,WH-006,2025-03-23,1961.45,53.09,104133.38,0,ชำระแล้ว,ตรงจากคลัง
SAL-002830,ORD-001122,CUS-0114,CRP-010,WH-015,2022-12-09,2596.46,240.07,623332.15,0,ค้างชำระ,ตลาดกลาง
SAL-002831,ORD-001122,CUS-0114,CRP-012,WH-004,2022-12-09,7485.17,1.15,8607.95,0,ค้างชำระ,ตรงจากคลัง
SAL-002832,ORD-001123,CUS-0048,CRP-011,WH-010,2024-08-13,902.79,57.4,51820.15,5,ค้างชำระ,ตลาดกลาง
SAL-002833,ORD-001124,CUS-0037,CRP-006,WH-007,2022-07-15,1835.25,100.72,184846.38,0,ชำระแล้ว,ตลาดกลาง
SAL-002834,ORD-001124,CUS-0037,CRP-007,WH-015,2022-07-15,1033.08,4.89,5051.76,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002835,ORD-001124,CUS-0037,CRP-002,WH-007,2022-07-15,7233.26,9.48,68571.3,0,บางส่วน,ตลาดกลาง
SAL-002836,ORD-001125,CUS-0126,CRP-004,WH-013,2025-07-24,4216.1,8.79,37059.52,0,ชำระแล้ว,ตลาดกลาง
SAL-002837,ORD-001125,CUS-0126,CRP-013,WH-009,2025-07-24,1965.24,11.4,22403.74,0,บางส่วน,ออนไลน์
SAL-002838,ORD-001125,CUS-0126,CRP-011,WH-015,2025-07-24,1320.14,100.42,132568.46,0,ชำระแล้ว,ตลาดกลาง
SAL-002839,ORD-001126,CUS-0156,CRP-005,WH-011,2022-04-20,4918.81,4.73,23265.97,0,ค้างชำระ,ออนไลน์
SAL-002840,ORD-001126,CUS-0156,CRP-003,WH-002,2022-04-20,9745.98,17.69,172406.39,0,ชำระแล้ว,ตลาดกลาง
SAL-002841,ORD-001126,CUS-0156,CRP-009,WH-001,2022-04-20,983.28,29.09,28603.62,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002842,ORD-001126,CUS-0156,CRP-008,WH-006,2022-04-20,492.38,64.47,31743.74,0,ชำระแล้ว,ตรงจากคลัง
SAL-002843,ORD-001127,CUS-0093,CRP-002,WH-005,2023-08-31,9874.41,8.98,88672.2,0,ชำระแล้ว,ตลาดกลาง
SAL-002844,ORD-001127,CUS-0093,CRP-009,WH-011,2023-08-31,1969.6,53.36,105097.86,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002845,ORD-001127,CUS-0093,CRP-015,WH-015,2023-08-31,6733.07,8.11,54605.2,0,ชำระแล้ว,ตลาดกลาง
SAL-002846,ORD-001127,CUS-0093,CRP-007,WH-005,2023-08-31,1147.68,9.06,10397.98,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002847,ORD-001128,CUS-0160,CRP-009,WH-012,2023-01-08,584.48,39.6,23145.41,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002848,ORD-001128,CUS-0160,CRP-008,WH-014,2023-01-08,72.46,91.64,6640.23,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002849,ORD-001128,CUS-0160,CRP-010,WH-012,2023-01-08,2046.15,240.83,492774.3,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002850,ORD-001129,CUS-0190,CRP-010,WH-002,2025-12-05,1036.77,188.64,195576.29,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-002851,ORD-001129,CUS-0190,CRP-002,WH-003,2025-12-05,9719.25,12.42,120713.09,5,ชำระแล้ว,สัญญาซื้อขาย
SAL-002852,ORD-001129,CUS-0190,CRP-013,WH-003,2025-12-05,2113.26,11.59,24492.68,0,ชำระแล้ว,ออนไลน์
SAL-002853,ORD-001129,CUS-0190,CRP-011,WH-014,2025-12-05,1973.72,104.59,206431.37,0,ชำระแล้ว,ตรงจากคลัง
SAL-002854,ORD-001130,CUS-0148,CRP-011,WH-010,2025-11-04,2757.71,84.89,234102.0,0,ค้างชำระ,ตลาดกลาง
SAL-002855,ORD-001131,CUS-0057,CRP-002,WH-014,2025-08-03,4149.83,11.53,47847.54,0,ชำระแล้ว,ออนไลน์
SAL-002856,ORD-001131,CUS-0057,CRP-010,WH-009,2025-08-03,1013.49,190.23,192796.2,0,ชำระแล้ว,ตลาดกลาง
SAL-002857,ORD-001132,CUS-0108,CRP-015,WH-006,2024-07-23,314.29,7.12,2237.74,5,ค้างชำระ,ตรงจากคลัง
SAL-002858,ORD-001132,CUS-0108,CRP-014,WH-012,2024-07-23,3995.1,107.31,428714.18,2,ชำระแล้ว,ตลาดกลาง
SAL-002859,ORD-001133,CUS-0047,CRP-004,WH-004,2022-01-05,591.27,7.72,4564.6,0,บางส่วน,ตรงจากคลัง
SAL-002860,ORD-001134,CUS-0085,CRP-008,WH-005,2024-08-26,744.19,78.97,58768.68,0,ค้างชำระ,ออนไลน์
SAL-002861,ORD-001134,CUS-0085,CRP-005,WH-002,2024-08-26,4512.94,4.94,22293.92,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002862,ORD-001134,CUS-0085,CRP-010,WH-008,2024-08-26,2423.32,177.16,429315.37,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002863,ORD-001135,CUS-0039,CRP-002,WH-001,2021-06-19,299.59,9.03,2705.3,5,ชำระแล้ว,ตลาดกลาง
SAL-002864,ORD-001135,CUS-0039,CRP-014,WH-011,2021-06-19,130.93,90.01,11785.01,0,ชำระแล้ว,ตลาดกลาง
SAL-002865,ORD-001135,CUS-0039,CRP-007,WH-011,2021-06-19,1075.3,6.15,6613.1,0,ชำระแล้ว,ออนไลน์
SAL-002866,ORD-001135,CUS-0039,CRP-001,WH-007,2021-06-19,7190.67,15.9,114331.65,0,ค้างชำระ,สัญญาซื้อขาย
SAL-002867,ORD-001136,CUS-0037,CRP-008,WH-003,2024-11-25,1918.9,48.29,92663.68,0,ชำระแล้ว,ออนไลน์
SAL-002868,ORD-001136,CUS-0037,CRP-011,WH-011,2024-11-25,1620.71,92.21,149445.67,0,ค้างชำระ,ออนไลน์
SAL-002869,ORD-001136,CUS-0037,CRP-004,WH-006,2024-11-25,6022.95,11.19,67396.81,0,บางส่วน,ตลาดกลาง
SAL-002870,ORD-001137,CUS-0026,CRP-006,WH-011,2025-10-18,203.09,102.74,20865.47,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002871,ORD-001137,CUS-0026,CRP-015,WH-012,2025-10-18,8158.92,8.45,68942.87,0,ชำระแล้ว,ตลาดกลาง
SAL-002872,ORD-001137,CUS-0026,CRP-009,WH-001,2025-10-18,949.5,33.1,31428.45,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-002873,ORD-001138,CUS-0174,CRP-013,WH-005,2024-11-06,1857.48,11.21,20822.35,0,บางส่วน,ตรงจากคลัง
