harvest_id,farmer_id,crop_id,warehouse_id,harvest_date,quantity_kg,price_per_kg,total_amount_thb,quality_grade,inspector_note
HRV-007070,FRM-0217,CRP-015,WH-015,2023-10-16,1457.92,7.73,11269.72,B,คุณภาพดี
HRV-007071,FRM-0253,CRP-013,WH-003,2025-07-11,1122.33,7.98,8956.19,A,ผ่านการตรวจสอบ
HRV-007072,FRM-0286,CRP-015,WH-005,2023-08-21,10559.72,7.4,78141.93,A,ผ่านการตรวจสอบ
HRV-007073,FRM-0173,CRP-015,WH-009,2023-07-22,7670.16,6.05,46404.47,B,คุณภาพปานกลาง
HRV-007074,FRM-0175,CRP-002,WH-014,2021-10-03,7920.15,11.92,94408.19,B,คุณภาพปานกลาง
HRV-007075,FRM-0251,CRP-004,WH-012,2023-07-02,11410.17,8.28,94476.21,A,คุณภาพปานกลาง
HRV-007076,FRM-0207,CRP-014,WH-007,2024-02-12,2398.52,66.01,158326.31,B,ผ่านการตรวจสอบ
HRV-007077,FRM-0149,CRP-001,WH-013,2022-02-04,19760.88,12.87,254322.53,C,ผ่านการตรวจสอบ
HRV-007078,FRM-0095,CRP-011,WH-010,2024-06-20,5301.88,73.55,389953.27,B,ผ่านการตรวจสอบ
HRV-007079,FRM-0237,CRP-002,WH-009,2022-12-15,927.16,8.53,7908.67,A,ผ่านการตรวจสอบ
HRV-007080,FRM-0034,CRP-011,WH-001,2022-06-24,2313.07,71.51,165407.64,A,ผ่านการตรวจสอบ
HRV-007081,FRM-0266,CRP-013,WH-004,2024-07-20,5479.81,6.32,34632.4,B,ผ่านการตรวจสอบ
HRV-007082,FRM-0152,CRP-012,WH-007,2024-02-27,4464.17,1.0,4464.17,C,ผ่านการตรวจสอบ
HRV-007083,FRM-0217,CRP-003,WH-013,2025-11-05,7316.08,21.59,157954.17,C,ผ่านการตรวจสอบ
HRV-007084,FRM-0104,CRP-008,WH-009,2024-04-04,6886.9,68.97,474989.49,A,ผ่านการตรวจสอบ
HRV-007085,FRM-0093,CRP-012,WH-001,2024-12-15,40492.78,1.4,56689.89,B,คุณภาพดี
HRV-007086,FRM-0238,CRP-006,WH-008,2023-10-21,173.02,78.14,13519.78,A,ผ่านการตรวจสอบ
HRV-007087,FRM-0124,CRP-008,WH-013,2023-06-08,3886.62,50.22,195186.06,C,ผ่านการตรวจสอบ
HRV-007088,FRM-0260,CRP-013,WH-003,2025-04-01,5800.58,8.93,51799.18,B,ผ่านการตรวจสอบ
HRV-007089,FRM-0265,CRP-002,WH-008,2024-10-09,18891.42,11.45,216306.76,A,คุณภาพปานกลาง
HRV-007090,FRM-0153,CRP-003,WH-014,2024-10-19,18770.75,17.43,327174.17,A,คุณภาพดี
HRV-007091,FRM-0268,CRP-013,WH-001,2021-03-09,6090.02,8.13,49511.86,A,ต้องตรวจซ้ำ
HRV-007092,FRM-0272,CRP-015,WH-014,2025-08-07,11776.79,7.69,90563.52,B,ผ่านการตรวจสอบ
HRV-007093,FRM-0288,CRP-015,WH-003,2024-10-02,17301.86,6.95,120247.93,C,ผ่านการตรวจสอบ
HRV-007094,FRM-0089,CRP-005,WH-010,2023-03-03,2288.45,3.93,8993.61,B,ผ่านการตรวจสอบ
HRV-007095,FRM-0074,CRP-002,WH-014,2021-11-13,9699.14,12.27,119008.45,A,ผ่านการตรวจสอบ
HRV-007096,FRM-0095,CRP-012,WH-009,2023-01-05,25851.69,1.4,36192.37,A,ผ่านการตรวจสอบ
HRV-007097,FRM-0264,CRP-014,WH-015,2021-11-08,3926.63,71.28,279890.19,B,ผ่านการตรวจสอบ
HRV-007098,FRM-0155,CRP-014,WH-005,2025-12-02,4675.68,104.8,490011.26,A,ผ่านการตรวจสอบ
HRV-007099,FRM-0282,CRP-003,WH-012,2024-12-22,17821.27,18.36,327198.52,B,คุณภาพปานกลาง
HRV-007100,FRM-0189,CRP-009,WH-012,2021-09-16,2385.11,33.79,80592.87,A,คุณภาพดี
HRV-007101,FRM-0225,CRP-005,WH-007,2025-03-06,6508.79,3.69,24017.44,A,ผ่านการตรวจสอบ
HRV-007102,FRM-0172,CRP-001,WH-012,2023-04-09,19216.35,8.47,162762.48,C,ต้องตรวจซ้ำ
HRV-007103,FRM-0249,CRP-005,WH-015,2022-05-12,24633.68,3.32,81783.82,A,ผ่านการตรวจสอบ
HRV-007104,FRM-0209,CRP-007,WH-007,2021-03-09,1790.29,4.25,7608.73,C,ผ่านการตรวจสอบ
HRV-007105,FRM-0052,CRP-003,WH-007,2023-10-27,11313.94,14.81,167559.45,A,คุณภาพดี
HRV-007106,FRM-0204,CRP-003,WH-011,2021-10-19,18786.46,17.2,323127.11,C,ผ่านการตรวจสอบ
HRV-007107,FRM-0210,CRP-012,WH-012,2022-11-13,28928.2,1.23,35581.69,A,ผ่านการตรวจสอบ
HRV-007108,FRM-0025,CRP-007,WH-015,2022-02-26,1628.83,6.42,10457.09,B,ผ่านการตรวจสอบ
HRV-007109,FRM-0144,CRP-005,WH-005,2022-03-19,11361.63,3.85,43742.28,A,ต้องตรวจซ้ำ
HRV-007110,FRM-0177,CRP-013,WH-010,2024-07-23,3246.46,6.04,19608.62,B,ต้องตรวจซ้ำ
HRV-007111,FRM-0064,CRP-012,WH-008,2024-12-25,15299.76,1.5,22949.64,A,คุณภาพดี
HRV-007112,FRM-0107,CRP-002,WH-005,2025-01-02,8965.2,8.24,73873.25,B,ผ่านการตรวจสอบ
HRV-007113,FRM-0009,CRP-004,WH-010,2024-05-10,14764.15,8.9,131400.93,B,ผ่านการตรวจสอบ
HRV-007114,FRM-0224,CRP-011,WH-002,2024-06-10,5646.96,82.65,466721.24,A,ผ่านการตรวจสอบ
HRV-007115,FRM-0047,CRP-002,WH-014,2023-10-15,13294.21,11.87,157802.27,A,คุณภาพดี
HRV-007116,FRM-0195,CRP-014,WH-004,2023-12-27,3046.38,89.68,273199.36,B,ผ่านการตรวจสอบ
HRV-007117,FRM-0289,CRP-005,WH-005,2022-05-04,25665.76,2.83,72634.1,A,ผ่านการตรวจสอบ
HRV-007118,FRM-0251,CRP-001,WH-014,2024-03-22,13525.6,8.67,117266.95,A,ผ่านการตรวจสอบ
HRV-007119,FRM-0228,CRP-013,WH-001,2021-06-24,7091.91,5.35,37941.72,A,คุณภาพปานกลาง
HRV-007120,FRM-0293,CRP-006,WH-013,2022-05-04,1403.85,69.12,97034.11,C,ต้องตรวจซ้ำ
HRV-007121,FRM-0187,CRP-007,WH-014,2023-07-13,1169.21,5.44,6360.5,B,ผ่านการตรวจสอบ
HRV-007122,FRM-0047,CRP-003,WH-008,2021-01-07,5199.61,21.47,111635.63,A,ต้องตรวจซ้ำ
HRV-007123,FRM-0297,CRP-010,WH-008,2024-06-20,3847.1,187.36,720792.66,A,คุณภาพดี
HRV-007124,FRM-0144,CRP-007,WH-005,2024-08-13,2044.13,5.32,10874.77,B,ต้องตรวจซ้ำ
HRV-007125,FRM-0048,CRP-004,WH-013,2023-08-17,2512.19,10.67,26805.07,C,ผ่านการตรวจสอบ
HRV-007126,FRM-0007,CRP-004,WH-012,2022-05-25,3265.37,7.44,24294.35,A,ต้องตรวจซ้ำ
HRV-007127,FRM-0181,CRP-004,WH-011,2022-08-10,14568.46,8.15,118732.95,A,ผ่านการตรวจสอบ
HRV-007128,FRM-0157,CRP-007,WH-006,2021-01-01,1491.87,5.54,8264.96,B,ผ่านการตรวจสอบ
HRV-007129,FRM-0028,CRP-006,WH-007,2025-02-25,3128.93,66.82,209075.1,A,ผ่านการตรวจสอบ
HRV-007130,FRM-0150,CRP-007,WH-015,2025-01-11,3017.3,4.26,12853.7,A,คุณภาพดี
HRV-007131,FRM-0212,CRP-006,WH-006,2022-10-15,2925.62,50.99,149177.36,B,คุณภาพปานกลาง
HRV-007132,FRM-0111,CRP-013,WH-001,2023-03-01,4434.81,8.49,37651.54,B,ผ่านการตรวจสอบ
HRV-007133,FRM-0031,CRP-011,WH-004,2022-07-09,7242.51,58.62,424555.94,B,ผ่านการตรวจสอบ
HRV-007134,FRM-0020,CRP-003,WH-014,2025-12-06,19388.81,15.19,294516.02,A,ต้องตรวจซ้ำ
HRV-007135,FRM-0288,CRP-006,WH-002,2025-06-01,4720.93,79.72,376352.54,A,ต้องตรวจซ้ำ
HRV-007136,FRM-0050,CRP-006,WH-012,2023-10-12,2915.94,75.35,219716.08,A,คุณภาพปานกลาง
HRV-007137,FRM-0089,CRP-015,WH-007,2023-07-20,14042.84,6.33,88891.18,A,ผ่านการตรวจสอบ
HRV-007138,FRM-0111,CRP-007,WH-013,2021-02-18,522.68,5.94,3104.72,A,ผ่านการตรวจสอบ
HRV-007139,FRM-0067,CRP-009,WH-009,2021-09-08,1378.99,28.88,39825.23,A,คุณภาพดี
HRV-007140,FRM-0037,CRP-015,WH-008,2023-09-27,14060.59,7.87,110656.84,B,ผ่านการตรวจสอบ
HRV-007141,FRM-0037,CRP-011,WH-009,2024-07-03,2630.09,82.96,218192.27,A,ผ่านการตรวจสอบ
HRV-007142,FRM-0051,CRP-014,WH-002,2023-02-18,2593.51,70.66,183257.42,A,คุณภาพดี
HRV-007143,FRM-0121,CRP-008,WH-013,2021-04-04,3124.14,61.8,193071.85,A,ผ่านการตรวจสอบ
HRV-007144,FRM-0022,CRP-014,WH-015,2022-01-11,3209.92,95.93,307927.63,B,ผ่านการตรวจสอบ
HRV-007145,FRM-0046,CRP-004,WH-013,2021-04-04,4456.67,10.45,46572.2,A,ต้องตรวจซ้ำ
HRV-007146,FRM-0095,CRP-005,WH-007,2022-04-23,20324.67,3.07,62396.74,A,คุณภาพปานกลาง
HRV-007147,FRM-0057,CRP-004,WH-014,2024-04-03,7024.98,9.37,65824.06,A,ผ่านการตรวจสอบ
HRV-007148,FRM-0197,CRP-001,WH-001,2021-03-14,14692.83,11.48,168673.69,A,ต้องตรวจซ้ำ
HRV-007149,FRM-0284,CRP-005,WH-004,2025-06-10,8475.82,3.18,26953.11,B,ผ่านการตรวจสอบ
HRV-007150,FRM-0218,CRP-015,WH-004,2021-07-16,6276.47,6.33,39730.06,C,ผ่านการตรวจสอบ
HRV-007151,FRM-0190,CRP-004,WH-005,2022-08-08,19067.31,10.63,202685.51,A,คุณภาพดี
HRV-007152,FRM-0180,CRP-002,WH-007,2025-10-22,562.68,11.32,6369.54,A,คุณภาพปานกลาง
HRV-007153,FRM-0073,CRP-006,WH-009,2023-05-17,3715.95,65.19,242242.78,C,คุณภาพดี
HRV-007154,FRM-0046,CRP-003,WH-015,2022-12-25,10663.03,18.88,201318.01,A,ผ่านการตรวจสอบ
HRV-007155,FRM-0246,CRP-013,WH-014,2022-03-23,5953.62,5.43,32328.16,A,คุณภาพปานกลาง
HRV-007156,FRM-0129,CRP-011,WH-007,2025-07-13,7830.61,52.42,410480.58,B,คุณภาพดี
HRV-007157,FRM-0100,CRP-002,WH-004,2022-01-24,3981.15,10.6,42200.19,A,คุณภาพปานกลาง
HRV-007158,FRM-0296,CRP-008,WH-003,2023-05-16,380.24,66.74,25377.22,A,ผ่านการตรวจสอบ
HRV-007159,FRM-0101,CRP-014,WH-015,2023-12-20,1291.23,75.57,97578.25,B,ผ่านการตรวจสอบ
HRV-007160,FRM-0263,CRP-014,WH-012,2022-11-25,1885.85,85.0,160297.25,B,คุณภาพดี
HRV-007161,FRM-0008,CRP-005,WH-008,2021-03-18,20073.94,2.92,58615.9,B,ผ่านการตรวจสอบ
HRV-007162,FRM-0197,CRP-005,WH-015,2025-02-07,7952.6,3.25,25845.95,A,คุณภาพปานกลาง
HRV-007163,FRM-0080,CRP-005,WH-007,2023-03-08,26820.04,3.66,98161.35,B,คุณภาพปานกลาง
HRV-007164,FRM-0160,CRP-004,WH-014,2025-04-19,16088.78,9.67,155578.5,B,คุณภาพดี
HRV-007165,FRM-0014,CRP-007,WH-010,2022-07-07,2759.68,4.44,12252.98,A,คุณภาพปานกลาง
HRV-007166,FRM-0071,CRP-010,WH-008,2023-07-23,6011.28,162.49,976772.89,A,ผ่านการตรวจสอบ
HRV-007167,FRM-0132,CRP-013,WH-014,2023-06-23,5503.01,10.64,58552.03,A,ต้องตรวจซ้ำ
HRV-007168,FRM-0063,CRP-011,WH-010,2025-08-17,7193.91,59.28,426454.98,A,คุณภาพดี
HRV-007169,FRM-0160,CRP-015,WH-007,2025-07-27,12808.93,7.82,100165.83,A,ผ่านการตรวจสอบ
HRV-007170,FRM-0146,CRP-009,WH-006,2022-08-16,1174.5,38.33,45018.58,B,ผ่านการตรวจสอบ
HRV-007171,FRM-0063,CRP-010,WH-005,2025-06-04,6662.71,107.28,714775.53,A,ต้องตรวจซ้ำ
HRV-007172,FRM-0229,CRP-008,WH-005,2022-06-04,1131.03,60.1,67974.9,A,ผ่านการตรวจสอบ
HRV-007173,FRM-0060,CRP-013,WH-004,2023-06-25,5636.02,8.9,50160.58,A,ต้องตรวจซ้ำ
HRV-007174,FRM-0194,CRP-002,WH-011,2024-11-12,10484.05,10.73,112493.86,C,คุณภาพปานกลาง
HRV-007175,FRM-0133,CRP-012,WH-009,2023-12-15,48698.41,1.32,64281.9,A,ผ่านการตรวจสอบ
HRV-007176,FRM-0185,CRP-006,WH-010,2025-02-06,4638.72,76.01,352589.11,B,ผ่านการตรวจสอบ
HRV-007177,FRM-0060,CRP-003,WH-005,2021-01-10,15159.79,19.11,289703.59,B,ผ่านการตรวจสอบ
HRV-007178,FRM-0217,CRP-013,WH-013,2022-06-11,1168.27,8.53,9965.34,B,ผ่านการตรวจสอบ
HRV-007179,FRM-0156,CRP-008,WH-002,2021-06-06,1704.2,58.13,99065.15,C,ต้องตรวจซ้ำ
HRV-007180,FRM-0084,CRP-006,WH-003,2021-07-26,2596.81,53.33,138487.88,A,ผ่านการตรวจสอบ
HRV-007181,FRM-0189,CRP-009,WH-008,2021-07-25,7432.46,35.74,265636.12,B,ต้องตรวจซ้ำ
HRV-007182,FRM-0170,CRP-002,WH-003,2025-01-21,4049.53,9.32,37741.62,A,ผ่านการตรวจสอบ
HRV-007183,FRM-0188,CRP-006,WH-006,2025-10-15,951.39,74.62,70992.72,B,ผ่านการตรวจสอบ
HRV-007184,FRM-0291,CRP-011,WH-003,2025-07-25,7461.02,47.83,356860.59,B,ผ่านการตรวจสอบ
HRV-007185,FRM-0225,CRP-008,WH-005,2021-04-12,5119.44,71.73,367217.43,A,คุณภาพปานกลาง
HRV-007186,FRM-0164,CRP-015,WH-005,2023-09-05,3576.06,6.11,21849.73,C,คุณภาพปานกลาง
HRV-007187,FRM-0232,CRP-015,WH-015,2022-07-06,12207.87,7.97,97296.72,C,คุณภาพปานกลาง
HRV-007188,FRM-0206,CRP-008,WH-004,2022-04-21,3055.29,74.61,227955.19,B,ผ่านการตรวจสอบ
HRV-007189,FRM-0220,CRP-012,WH-008,2022-12-07,4455.74,1.31,5837.02,A,คุณภาพปานกลาง
HRV-007190,FRM-0182,CRP-006,WH-011,2024-07-07,749.59,76.52,57358.63,A,คุณภาพดี
HRV-007191,FRM-0212,CRP-003,WH-008,2021-12-23,8751.43,20.78,181854.72,A,คุณภาพปานกลาง
HRV-007192,FRM-0193,CRP-004,WH-001,2024-05-27,10081.93,7.95,80151.34,A,คุณภาพดี
HRV-007193,FRM-0202,CRP-004,WH-011,2025-06-22,14261.32,7.51,107102.51,B,คุณภาพดี
HRV-007194,FRM-0060,CRP-011,WH-006,2024-07-17,2211.19,88.15,194916.4,A,ผ่านการตรวจสอบ
HRV-007195,FRM-0273,CRP-011,WH-009,2025-08-11,4460.32,49.12,219090.92,B,ต้องตรวจซ้ำ
HRV-007196,FRM-0241,CRP-007,WH-001,2021-08-06,2364.49,6.66,15747.5,A,ผ่านการตรวจสอบ
HRV-007197,FRM-0151,CRP-002,WH-003,2021-12-28,11437.09,11.98,137016.34,B,คุณภาพดี
HRV-007198,FRM-0015,CRP-014,WH-005,2022-01-03,2488.59,95.33,237237.28,C,ต้องตรวจซ้ำ
HRV-007199,FRM-0290,CRP-008,WH-010,2023-05-01,6790.69,79.54,540131.48,B,ผ่านการตรวจสอบ
HRV-007200,FRM-0219,CRP-005,WH-002,2023-02-26,28992.68,3.21,93066.5,C,ผ่านการตรวจสอบ
HRV-007201,FRM-0165,CRP-004,WH-006,2023-06-04,2390.81,10.38,24816.61,C,ผ่านการตรวจสอบ
HRV-007202,FRM-0094,CRP-014,WH-013,2023-11-26,859.85,86.36,74256.65,C,ต้องตรวจซ้ำ
HRV-007203,FRM-0095,CRP-001,WH-001,2021-03-18,1744.9,9.15,15965.84,B,ต้องตรวจซ้ำ
HRV-007204,FRM-0117,CRP-010,WH-010,2023-05-04,781.6,132.03,103194.65,A,ต้องตรวจซ้ำ
HRV-007205,FRM-0064,CRP-006,WH-006,2022-03-25,4901.94,56.15,275243.93,A,คุณภาพปานกลาง
HRV-007206,FRM-0290,CRP-007,WH-015,2021-11-26,4673.57,6.35,29677.17,C,ผ่านการตรวจสอบ
HRV-007207,FRM-0250,CRP-014,WH-009,2024-02-26,2444.17,99.44,243048.26,A,คุณภาพดี
HRV-007208,FRM-0006,CRP-007,WH-005,2021-06-23,4393.14,6.13,26929.95,A,ผ่านการตรวจสอบ
HRV-007209,FRM-0049,CRP-002,WH-014,2025-11-06,11257.56,9.38,105595.91,C,ต้องตรวจซ้ำ
HRV-007210,FRM-0050,CRP-011,WH-004,2023-07-02,3743.83,41.01,153534.47,B,คุณภาพปานกลาง
HRV-007211,FRM-0099,CRP-006,WH-005,2022-02-15,1031.73,54.39,56115.79,B,ผ่านการตรวจสอบ
HRV-007212,FRM-0180,CRP-015,WH-002,2023-08-05,6160.96,8.13,50088.6,A,ผ่านการตรวจสอบ
HRV-007213,FRM-0041,CRP-005,WH-003,2025-02-05,13029.42,3.32,43257.67,B,ผ่านการตรวจสอบ
HRV-007214,FRM-0277,CRP-012,WH-004,2022-01-21,10375.94,1.12,11621.05,C,ต้องตรวจซ้ำ
HRV-007215,FRM-0210,CRP-013,WH-007,2025-07-11,3381.49,10.01,33848.71,B,ผ่านการตรวจสอบ
HRV-007216,FRM-0167,CRP-013,WH-010,2024-07-21,6813.35,8.07,54983.73,A,ผ่านการตรวจสอบ
HRV-007217,FRM-0192,CRP-008,WH-003,2025-06-19,3545.83,62.61,222004.42,C,ผ่านการตรวจสอบ
HRV-007218,FRM-0130,CRP-014,WH-012,2023-01-20,1244.8,87.77,109256.1,B,ผ่านการตรวจสอบ
HRV-007219,FRM-0169,CRP-008,WH-012,2025-05-09,4849.49,68.78,333547.92,A,ผ่านการตรวจสอบ
HRV-007220,FRM-0030,CRP-008,WH-006,2024-04-26,2614.72,55.45,144986.22,C,ผ่านการตรวจสอบ
HRV-007221,FRM-0077,CRP-009,WH-004,2024-07-27,785.48,21.91,17209.87,B,คุณภาพดี
HRV-007222,FRM-0035,CRP-001,WH-010,2025-01-26,18051.34,10.73,193690.88,B,ผ่านการตรวจสอบ
HRV-007223,FRM-0113,CRP-008,WH-001,2025-04-04,1064.33,51.4,54706.56,B,ต้องตรวจซ้ำ
HRV-007224,FRM-0138,CRP-005,WH-014,2023-04-11,25859.23,2.85,73698.81,C,ผ่านการตรวจสอบ
HRV-007225,FRM-0179,CRP-007,WH-002,2024-03-03,4868.85,6.73,32767.36,B,ต้องตรวจซ้ำ
HRV-007226,FRM-0170,CRP-002,WH-011,2021-10-19,5814.4,11.63,67621.47,A,คุณภาพดี
HRV-007227,FRM-0182,CRP-015,WH-005,2025-08-03,8428.69,7.07,59590.84,B,ผ่านการตรวจสอบ
HRV-007228,FRM-0006,CRP-014,WH-009,2021-11-18,4999.17,92.53,462573.2,C,คุณภาพดี
HRV-007229,FRM-0216,CRP-005,WH-003,2021-04-08,14277.7,3.17,45260.31,A,คุณภาพปานกลาง
HRV-007230,FRM-0189,CRP-006,WH-013,2024-10-24,3455.79,52.35,180910.61,A,คุณภาพปานกลาง
HRV-007231,FRM-0119,CRP-006,WH-015,2023-09-18,452.06,51.35,23213.28,B,ผ่านการตรวจสอบ
HRV-007232,FRM-0074,CRP-008,WH-010,2024-06-28,762.67,67.01,51106.52,C,ผ่านการตรวจสอบ
HRV-007233,FRM-0122,CRP-008,WH-003,2024-05-08,889.55,40.37,35911.13,A,ต้องตรวจซ้ำ
HRV-007234,FRM-0099,CRP-013,WH-006,2024-05-28,7320.67,6.53,47803.98,B,ผ่านการตรวจสอบ
HRV-007235,FRM-0059,CRP-012,WH-011,2023-11-21,16191.09,1.14,18457.84,A,คุณภาพดี
HRV-007236,FRM-0136,CRP-015,WH-010,2024-10-05,4932.6,7.37,36353.26,B,คุณภาพปานกลาง
HRV-007237,FRM-0042,CRP-002,WH-001,2025-11-04,15252.83,11.74,179068.22,B,คุณภาพดี
HRV-007238,FRM-0017,CRP-006,WH-011,2025-06-11,2723.46,69.01,187945.97,B,ผ่านการตรวจสอบ
HRV-007239,FRM-0129,CRP-003,WH-010,2023-11-23,9040.82,17.75,160474.55,C,คุณภาพดี
HRV-007240,FRM-0245,CRP-012,WH-007,2022-12-27,19915.63,1.14,22703.82,B,ผ่านการตรวจสอบ
HRV-007241,FRM-0249,CRP-013,WH-013,2021-04-18,5147.02,6.5,33455.63,B,ผ่านการตรวจสอบ
HRV-007242,FRM-0108,CRP-009,WH-007,2021-08-15,1110.84,23.9,26549.08,C,คุณภาพดี
HRV-007243,FRM-0093,CRP-010,WH-008,2024-07-17,5118.94,162.59,832288.45,A,ผ่านการตรวจสอบ
HRV-007244,FRM-0087,CRP-009,WH-009,2025-07-21,6502.54,24.25,157686.6,A,ต้องตรวจซ้ำ
HRV-007245,FRM-0150,CRP-005,WH-011,2024-02-21,19976.04,3.57,71314.46,B,คุณภาพปานกลาง
HRV-007246,FRM-0270,CRP-010,WH-014,2023-05-05,748.47,89.26,66808.43,C,ผ่านการตรวจสอบ
HRV-007247,FRM-0097,CRP-012,WH-006,2021-01-10,8070.86,1.24,10007.87,A,ผ่านการตรวจสอบ
HRV-007248,FRM-0273,CRP-013,WH-005,2023-06-09,6986.11,10.24,71537.77,A,คุณภาพดี
HRV-007249,FRM-0087,CRP-005,WH-005,2021-04-22,23210.45,3.92,90984.96,A,คุณภาพดี
HRV-007250,FRM-0111,CRP-002,WH-008,2024-01-25,15199.36,12.22,185736.18,A,ผ่านการตรวจสอบ
HRV-007251,FRM-0032,CRP-004,WH-015,2022-06-19,809.45,10.91,8831.1,B,ผ่านการตรวจสอบ
HRV-007252,FRM-0065,CRP-002,WH-001,2022-10-14,16169.67,11.37,183849.15,A,ต้องตรวจซ้ำ
HRV-007253,FRM-0257,CRP-001,WH-003,2025-03-14,12073.09,8.03,96946.91,C,คุณภาพปานกลาง
HRV-007254,FRM-0298,CRP-002,WH-008,2024-10-17,17664.44,10.51,185653.26,A,ผ่านการตรวจสอบ
HRV-007255,FRM-0077,CRP-001,WH-012,2024-03-08,847.59,11.78,9984.61,B,คุณภาพดี
HRV-007256,FRM-0075,CRP-003,WH-008,2024-01-25,19867.88,17.13,340336.78,A,ผ่านการตรวจสอบ
