inventory_id,warehouse_id,crop_id,snapshot_date,beginning_stock_kg,received_kg,sold_kg,ending_stock_kg,unit_cost_thb,stock_status
INV-006697,WH-002,CRP-004,2024-09-18,333636.87,3636.5,264.82,337008.55,6.82,สูง
INV-006698,WH-002,CRP-004,2024-09-21,337008.55,192.34,3835.88,333365.01,9.64,สูง
INV-006699,WH-002,CRP-004,2024-09-27,333365.01,9093.12,1826.84,340631.29,8.94,สูง
INV-006700,WH-002,CRP-004,2024-09-30,340631.29,468.5,7121.55,333978.24,7.8,สูง
INV-006701,WH-002,CRP-004,2024-10-09,333978.24,3156.31,5411.42,331723.13,8.74,สูง
INV-006702,WH-002,CRP-004,2024-10-18,331723.13,7102.0,7608.19,331216.94,7.04,สูง
INV-006703,WH-002,CRP-004,2024-10-24,331216.94,9300.65,5909.01,334608.58,9.19,สูง
INV-006704,WH-002,CRP-004,2024-10-27,334608.58,1661.72,2304.9,333965.4,8.15,สูง
INV-006705,WH-002,CRP-004,2024-10-30,333965.4,7695.01,603.55,341056.86,9.86,สูง
INV-006706,WH-002,CRP-004,2024-11-23,341056.86,2482.95,6883.48,336656.33,9.85,สูง
INV-006707,WH-002,CRP-004,2024-11-26,336656.33,9850.86,6335.52,340171.67,6.06,สูง
INV-006708,WH-002,CRP-004,2024-11-29,340171.67,6194.35,3876.22,342489.8,8.18,สูง
INV-006709,WH-002,CRP-004,2024-12-02,342489.8,4507.86,3934.05,343063.61,8.24,สูง
INV-006710,WH-002,CRP-004,2024-12-05,343063.61,841.13,246.87,343657.87,6.02,สูง
INV-006711,WH-002,CRP-004,2024-12-08,343657.87,5262.64,7291.34,341629.17,9.05,สูง
INV-006712,WH-002,CRP-004,2024-12-11,341629.17,8704.18,1624.95,348708.4,8.95,สูง
INV-006713,WH-002,CRP-004,2024-12-14,348708.4,4955.65,1412.7,352251.35,8.16,สูง
INV-006714,WH-002,CRP-004,2024-12-23,352251.35,3294.49,2546.72,352999.12,8.88,สูง
INV-006715,WH-002,CRP-004,2024-12-26,352999.12,7518.2,1003.03,359514.29,7.71,สูง
INV-006716,WH-002,CRP-004,2025-01-04,359514.29,7031.21,6438.1,360107.4,7.53,สูง
INV-006717,WH-002,CRP-004,2025-01-07,360107.4,4122.47,4861.41,359368.46,9.26,สูง
INV-006718,WH-002,CRP-004,2025-01-13,359368.46,339.3,2458.9,357248.86,9.86,สูง
INV-006719,WH-002,CRP-004,2025-01-19,357248.86,7803.25,2282.12,362769.99,6.92,สูง
INV-006720,WH-002,CRP-004,2025-01-25,362769.99,5424.22,120.84,368073.37,7.85,สูง
INV-006721,WH-002,CRP-004,2025-01-28,368073.37,9848.16,1563.28,376358.25,5.82,สูง
INV-006722,WH-002,CRP-004,2025-02-06,376358.25,5346.48,3726.66,377978.07,8.26,สูง
INV-006723,WH-002,CRP-004,2025-02-09,377978.07,7162.01,6072.24,379067.84,7.28,สูง
INV-006724,WH-002,CRP-004,2025-02-12,379067.84,9335.9,7779.03,380624.71,8.34,สูง
INV-006725,WH-002,CRP-004,2025-02-24,380624.71,251.53,7834.59,373041.65,9.46,สูง
INV-006726,WH-002,CRP-004,2025-03-02,373041.65,1365.69,3639.12,370768.22,7.67,สูง
INV-006727,WH-002,CRP-004,2025-03-05,370768.22,2246.62,703.24,372311.6,5.9,สูง
INV-006728,WH-002,CRP-004,2025-03-11,372311.6,7045.46,1642.31,377714.75,7.72,สูง
INV-006729,WH-002,CRP-004,2025-03-14,377714.75,8289.12,1527.12,384476.75,7.28,สูง
INV-006730,WH-002,CRP-004,2025-03-20,384476.75,3247.84,1423.81,386300.78,9.34,สูง
INV-006731,WH-002,CRP-004,2025-03-23,386300.78,2556.64,720.4,388137.02,6.5,สูง
INV-006732,WH-002,CRP-004,2025-03-26,388137.02,6835.96,2503.6,392469.38,8.58,สูง
INV-006733,WH-002,CRP-004,2025-03-29,392469.38,4325.18,6735.19,390059.37,7.12,สูง
INV-006734,WH-002,CRP-004,2025-04-01,390059.37,4063.29,1471.21,392651.45,9.01,สูง
INV-006735,WH-002,CRP-004,2025-04-13,392651.45,5351.29,1303.0,396699.74,8.62,สูง
INV-006736,WH-002,CRP-004,2025-04-16,396699.74,4488.0,4192.35,396995.39,9.06,สูง
INV-006737,WH-002,CRP-004,2025-04-22,396995.39,4843.63,1353.16,400485.86,6.48,สูง
INV-006738,WH-002,CRP-004,2025-04-25,400485.86,7978.46,6993.82,401470.5,6.7,สูง
INV-006739,WH-002,CRP-004,2025-05-01,401470.5,3615.83,1031.29,404055.04,8.01,สูง
INV-006740,WH-002,CRP-004,2025-05-04,404055.04,9563.37,2534.54,411083.87,8.62,สูง
INV-006741,WH-002,CRP-004,2025-05-13,411083.87,6848.92,687.98,417244.81,5.93,สูง
INV-006742,WH-002,CRP-004,2025-05-16,417244.81,2387.63,3232.16,416400.28,7.91,สูง
INV-006743,WH-002,CRP-004,2025-05-19,416400.28,8467.13,2092.48,422774.93,6.6,สูง
INV-006744,WH-002,CRP-004,2025-05-22,422774.93,4318.09,4165.5,422927.52,6.59,สูง
INV-006745,WH-002,CRP-004,2025-06-03,422927.52,753.16,6485.07,417195.61,7.13,สูง
INV-006746,WH-002,CRP-004,2025-06-12,417195.61,5995.47,5937.26,417253.82,7.58,สูง
INV-006747,WH-002,CRP-004,2025-06-18,417253.82,2630.46,7698.41,412185.87,5.72,สูง
INV-006748,WH-002,CRP-004,2025-06-21,412185.87,7613.74,2303.13,417496.48,8.45,สูง
INV-006749,WH-002,CRP-004,2025-06-27,417496.48,9341.99,503.89,426334.58,9.82,สูง
INV-006750,WH-002,CRP-004,2025-06-30,426334.58,7228.96,4314.87,429248.67,9.14,สูง
INV-006751,WH-002,CRP-004,2025-07-06,429248.67,5096.78,3354.05,430991.4,6.99,สูง
INV-006752,WH-002,CRP-004,2025-07-15,430991.4,5488.26,7047.54,429432.12,8.72,สูง
INV-006753,WH-002,CRP-004,2025-07-24,429432.12,3161.08,4282.42,428310.78,8.81,สูง
INV-006754,WH-002,CRP-004,2025-07-27,428310.78,4202.06,105.77,432407.07,7.82,สูง
INV-006755,WH-002,CRP-004,2025-07-30,432407.07,335.46,5592.65,427149.88,7.33,สูง
INV-006756,WH-002,CRP-004,2025-08-02,427149.88,5342.87,598.29,431894.46,8.05,สูง
INV-006757,WH-002,CRP-004,2025-08-11,431894.46,8819.99,6163.08,434551.37,8.52,สูง
INV-006758,WH-002,CRP-004,2025-08-17,434551.37,5524.07,3027.36,437048.08,6.19,สูง
INV-006759,WH-002,CRP-004,2025-08-20,437048.08,3597.12,1025.71,439619.49,8.89,สูง
INV-006760,WH-002,CRP-004,2025-08-23,439619.49,2110.84,6891.9,434838.43,9.41,สูง
INV-006761,WH-002,CRP-004,2025-08-29,434838.43,9707.4,4775.15,439770.68,6.87,สูง
INV-006762,WH-002,CRP-004,2025-09-01,439770.68,8694.57,1445.24,447020.01,7.89,สูง
INV-006763,WH-002,CRP-004,2025-09-04,447020.01,9951.52,1641.2,455330.33,6.51,สูง
INV-006764,WH-002,CRP-004,2025-09-07,455330.33,4506.24,5891.28,453945.29,9.07,สูง
INV-006765,WH-002,CRP-004,2025-09-10,453945.29,6486.45,5137.95,455293.79,7.99,สูง
INV-006766,WH-002,CRP-004,2025-09-16,455293.79,7910.74,4685.87,458518.66,7.47,สูง
INV-006767,WH-002,CRP-004,2025-09-22,458518.66,1915.67,6784.92,453649.41,7.1,สูง
INV-006768,WH-002,CRP-004,2025-10-01,453649.41,4917.83,4982.07,453585.17,7.73,สูง
INV-006769,WH-002,CRP-004,2025-10-04,453585.17,1206.14,292.03,454499.28,6.87,สูง
INV-006770,WH-002,CRP-004,2025-10-07,454499.28,5238.14,2408.48,457328.94,6.37,สูง
INV-006771,WH-002,CRP-004,2025-10-13,457328.94,5112.7,5821.65,456619.99,6.73,สูง
INV-006772,WH-002,CRP-004,2025-10-28,456619.99,4990.82,5049.6,456561.21,6.99,สูง
INV-006773,WH-002,CRP-004,2025-11-03,456561.21,5250.42,2331.52,459480.11,8.6,สูง
INV-006774,WH-002,CRP-004,2025-11-06,459480.11,9100.1,4388.86,464191.35,7.02,สูง
INV-006775,WH-002,CRP-004,2025-11-18,464191.35,29.6,3527.12,460693.83,9.15,สูง
INV-006776,WH-002,CRP-004,2025-11-27,460693.83,4841.67,3961.12,461574.38,9.54,สูง
INV-006777,WH-002,CRP-004,2025-11-30,461574.38,5765.77,4777.2,462562.95,8.78,สูง
INV-006778,WH-002,CRP-004,2025-12-03,462562.95,1112.36,7884.64,455790.67,8.6,สูง
INV-006779,WH-002,CRP-004,2025-12-06,455790.67,7114.08,6386.33,456518.42,9.56,สูง
INV-006780,WH-002,CRP-004,2025-12-12,456518.42,4734.83,4359.21,456894.04,8.77,สูง
INV-006781,WH-002,CRP-004,2025-12-21,456894.04,7637.84,1483.61,463048.27,9.9,สูง
INV-006782,WH-002,CRP-004,2025-12-27,463048.27,8462.94,4487.45,467023.76,9.58,สูง
INV-006783,WH-002,CRP-004,2025-12-30,467023.76,8925.86,424.14,475525.48,8.66,สูง
INV-006784,WH-002,CRP-010,2021-01-07,41500.37,7285.59,7141.32,41644.64,111.76,สูง
INV-006785,WH-002,CRP-010,2021-01-16,41644.64,3240.66,3622.95,41262.35,70.23,สูง
INV-006786,WH-002,CRP-010,2021-01-19,41262.35,9270.26,1716.74,48815.87,94.48,สูง
INV-006787,WH-002,CRP-010,2021-01-25,48815.87,2751.63,5700.6,45866.9,158.79,สูง
INV-006788,WH-002,CRP-010,2021-01-28,45866.9,3428.98,869.15,48426.73,109.36,สูง
INV-006789,WH-002,CRP-010,2021-01-31,48426.73,5260.1,6278.41,47408.42,82.34,สูง
INV-006790,WH-002,CRP-010,2021-02-03,47408.42,9037.05,7109.88,49335.59,72.83,สูง
INV-006791,WH-002,CRP-010,2021-02-06,49335.59,5796.61,6304.85,48827.35,99.13,สูง
INV-006792,WH-002,CRP-010,2021-02-12,48827.35,9568.33,250.58,58145.1,145.38,สูง
INV-006793,WH-002,CRP-010,2021-02-15,58145.1,2019.85,3006.84,57158.11,148.44,สูง
INV-006794,WH-002,CRP-010,2021-02-18,57158.11,3594.18,5811.29,54941.0,107.34,สูง
INV-006795,WH-002,CRP-010,2021-02-27,54941.0,4740.57,6854.68,52826.89,120.85,สูง
INV-006796,WH-002,CRP-010,2021-03-08,52826.89,9921.83,3597.94,59150.78,179.44,สูง
INV-006797,WH-002,CRP-010,2021-03-11,59150.78,2259.48,667.26,60743.0,127.74,สูง
INV-006798,WH-002,CRP-010,2021-03-14,60743.0,9264.08,3091.86,66915.22,150.25,สูง
INV-006799,WH-002,CRP-010,2021-03-20,66915.22,6649.04,7682.39,65881.87,103.73,สูง
INV-006800,WH-002,CRP-010,2021-03-29,65881.87,1882.76,783.77,66980.86,73.95,สูง
INV-006801,WH-002,CRP-010,2021-04-01,66980.86,4371.78,5461.2,65891.44,174.56,สูง
INV-006802,WH-002,CRP-010,2021-04-07,65891.44,9012.71,4609.95,70294.2,178.08,สูง
INV-006803,WH-002,CRP-010,2021-04-10,70294.2,6838.66,2404.12,74728.74,158.56,สูง
INV-006804,WH-002,CRP-010,2021-04-13,74728.74,730.06,1765.8,73693.0,150.63,สูง
INV-006805,WH-002,CRP-010,2021-04-16,73693.0,7809.61,3570.44,77932.17,143.03,สูง
INV-006806,WH-002,CRP-010,2021-04-22,77932.17,2303.27,5506.17,74729.27,152.57,สูง
INV-006807,WH-002,CRP-010,2021-04-25,74729.27,4392.49,5296.39,73825.37,99.5,สูง
INV-006808,WH-002,CRP-010,2021-04-28,73825.37,9877.39,6141.21,77561.55,122.67,สูง
INV-006809,WH-002,CRP-010,2021-05-04,77561.55,8697.0,1762.78,84495.77,158.39,สูง
INV-006810,WH-002,CRP-010,2021-05-10,84495.77,5683.9,1873.73,88305.94,73.83,สูง
INV-006811,WH-002,CRP-010,2021-05-13,88305.94,942.65,850.7,88397.89,131.21,สูง
INV-006812,WH-002,CRP-010,2021-05-16,88397.89,6471.24,1254.04,93615.09,82.87,สูง
INV-006813,WH-002,CRP-010,2021-05-25,93615.09,4147.82,5079.93,92682.98,125.94,สูง
INV-006814,WH-002,CRP-010,2021-05-31,92682.98,2229.79,2356.7,92556.07,142.86,สูง
INV-006815,WH-002,CRP-010,2021-06-03,92556.07,9691.83,4724.28,97523.62,169.95,สูง
INV-006816,WH-002,CRP-010,2021-06-06,97523.62,3485.28,387.17,100621.73,125.02,สูง
INV-006817,WH-002,CRP-010,2021-06-09,100621.73,1008.95,7234.14,94396.54,114.81,สูง
INV-006818,WH-002,CRP-010,2021-06-15,94396.54,1890.26,6510.11,89776.69,121.78,สูง
INV-006819,WH-002,CRP-010,2021-06-18,89776.69,928.04,3060.78,87643.95,153.74,สูง
INV-006820,WH-002,CRP-010,2021-06-21,87643.95,3661.54,3789.19,87516.3,132.01,สูง
INV-006821,WH-002,CRP-010,2021-06-24,87516.3,2894.34,5274.86,85135.78,99.49,สูง
INV-006822,WH-002,CRP-010,2021-07-03,85135.78,6903.59,2707.07,89332.3,131.16,สูง
INV-006823,WH-002,CRP-010,2021-07-15,89332.3,9947.53,5055.67,94224.16,169.59,สูง
INV-006824,WH-002,CRP-010,2021-07-21,94224.16,1186.6,997.82,94412.94,157.64,สูง
INV-006825,WH-002,CRP-010,2021-07-24,94412.94,4752.3,4609.61,94555.63,171.09,สูง
INV-006826,WH-002,CRP-010,2021-07-30,94555.63,6186.99,1024.59,99718.03,154.19,สูง
INV-006827,WH-002,CRP-010,2021-08-02,99718.03,9152.57,7825.83,101044.77,140.83,สูง
INV-006828,WH-002,CRP-010,2021-08-05,101044.77,5413.48,4358.87,102099.38,159.98,สูง
INV-006829,WH-002,CRP-010,2021-08-08,102099.38,7646.33,3089.91,106655.8,150.93,สูง
INV-006830,WH-002,CRP-010,2021-08-14,106655.8,5816.53,1938.19,110534.14,88.99,สูง
INV-006831,WH-002,CRP-010,2021-08-20,110534.14,6735.13,1195.73,116073.54,108.02,สูง
INV-006832,WH-002,CRP-010,2021-08-23,116073.54,641.91,5766.24,110949.21,77.48,สูง
INV-006833,WH-002,CRP-010,2021-08-29,110949.21,7177.68,1176.16,116950.73,164.95,สูง
INV-006834,WH-002,CRP-010,2021-09-01,116950.73,7687.58,5393.6,119244.71,177.26,สูง
INV-006835,WH-002,CRP-010,2021-09-07,119244.71,9170.61,3939.95,124475.37,161.2,สูง
INV-006836,WH-002,CRP-010,2021-09-13,124475.37,3585.93,5584.25,122477.05,118.91,สูง
INV-006837,WH-002,CRP-010,2021-09-19,122477.05,2237.68,6681.11,118033.62,126.16,สูง
INV-006838,WH-002,CRP-010,2021-09-22,118033.62,4584.69,6167.08,116451.23,174.31,สูง
INV-006839,WH-002,CRP-010,2021-10-01,116451.23,6577.8,630.11,122398.92,143.53,สูง
INV-006840,WH-002,CRP-010,2021-10-04,122398.92,775.51,848.31,122326.12,76.5,สูง
INV-006841,WH-002,CRP-010,2021-10-13,122326.12,6282.71,1533.93,127074.9,120.5,สูง
INV-006842,WH-002,CRP-010,2021-10-19,127074.9,4314.75,1489.9,129899.75,155.31,สูง
INV-006843,WH-002,CRP-010,2021-10-25,129899.75,8933.6,3427.53,135405.82,84.81,สูง
INV-006844,WH-002,CRP-010,2021-11-03,135405.82,8582.08,887.57,143100.33,156.44,สูง
INV-006845,WH-002,CRP-010,2021-11-09,143100.33,1414.87,5080.43,139434.77,157.27,สูง
INV-006846,WH-002,CRP-010,2021-11-15,139434.77,1539.39,1163.89,139810.27,162.25,สูง
INV-006847,WH-002,CRP-010,2021-11-18,139810.27,9038.01,7911.78,140936.5,165.66,สูง
INV-006848,WH-002,CRP-010,2021-11-21,140936.5,1032.68,6158.51,135810.67,129.86,สูง
INV-006849,WH-002,CRP-010,2021-11-24,135810.67,5370.01,7247.14,133933.54,121.86,สูง
INV-006850,WH-002,CRP-010,2021-11-30,133933.54,7049.22,1528.09,139454.67,80.91,สูง
INV-006851,WH-002,CRP-010,2021-12-09,139454.67,6249.6,7682.69,138021.58,64.27,สูง
INV-006852,WH-002,CRP-010,2021-12-12,138021.58,7930.26,263.69,145688.15,173.77,สูง
INV-006853,WH-002,CRP-010,2021-12-15,145688.15,8299.32,7554.74,146432.73,76.0,สูง
INV-006854,WH-002,CRP-010,2021-12-21,146432.73,7985.39,7327.0,147091.12,74.92,สูง
INV-006855,WH-002,CRP-010,2021-12-27,147091.12,493.68,6837.02,140747.78,141.53,สูง
INV-006856,WH-002,CRP-010,2021-12-30,140747.78,6340.62,6188.94,140899.46,133.43,สูง
INV-006857,WH-002,CRP-010,2022-01-02,140899.46,5759.42,4257.92,142400.96,93.92,สูง
INV-006858,WH-002,CRP-010,2022-01-14,142400.96,5358.73,1663.34,146096.35,120.06,สูง
INV-006859,WH-002,CRP-010,2022-01-23,146096.35,9699.49,2577.62,153218.22,158.82,สูง
INV-006860,WH-002,CRP-010,2022-01-26,153218.22,3671.07,2206.73,154682.56,86.7,สูง
INV-006861,WH-002,CRP-010,2022-01-29,154682.56,1069.86,5151.31,150601.11,132.17,สูง
INV-006862,WH-002,CRP-010,2022-02-07,150601.11,4521.01,6207.05,148915.07,79.43,สูง
INV-006863,WH-002,CRP-010,2022-02-10,148915.07,1958.16,6785.0,144088.23,150.6,สูง
INV-006864,WH-002,CRP-010,2022-02-13,144088.23,7776.07,5384.16,146480.14,105.44,สูง
INV-006865,WH-002,CRP-010,2022-02-16,146480.14,5858.61,7174.44,145164.31,147.19,สูง
INV-006866,WH-002,CRP-010,2022-02-19,145164.31,7471.45,5771.56,146864.2,169.02,สูง
INV-006867,WH-002,CRP-010,2022-02-25,146864.2,6478.97,2511.75,150831.42,87.23,สูง
INV-006868,WH-002,CRP-010,2022-03-06,150831.42,8076.4,7036.48,151871.34,90.87,สูง
INV-006869,WH-002,CRP-010,2022-03-09,151871.34,5952.27,6655.44,151168.17,114.09,สูง
INV-006870,WH-002,CRP-010,2022-03-15,151168.17,6720.28,3422.48,154465.97,121.88,สูง
INV-006871,WH-002,CRP-010,2022-03-18,154465.97,6745.13,1860.09,159351.01,78.57,สูง
INV-006872,WH-002,CRP-010,2022-03-21,159351.01,5495.96,2265.97,162581.0,143.12,สูง
INV-006873,WH-002,CRP-010,2022-03-27,162581.0,3574.63,2977.98,163177.65,122.18,สูง
INV-006874,WH-002,CRP-010,2022-03-30,163177.65,7250.89,2972.56,167455.98,94.41,สูง
INV-006875,WH-002,CRP-010,2022-04-02,167455.98,7681.18,889.68,174247.48,167.95,สูง
INV-006876,WH-002,CRP-010,2022-04-08,174247.48,2421.71,5032.51,171636.68,72.09,สูง
INV-006877,WH-002,CRP-010,2022-04-11,171636.68,7343.7,2351.3,176629.08,122.41,สูง
INV-006878,WH-002,CRP-010,2022-04-14,176629.08,3074.4,4955.33,174748.15,115.81,สูง
INV-006879,WH-002,CRP-010,2022-04-23,174748.15,7762.24,6026.05,176484.34,102.21,สูง
INV-006880,WH-002,CRP-010,2022-04-26,176484.34,3037.56,2324.89,177197.01,107.57,สูง
INV-006881,WH-002,CRP-010,2022-04-29,177197.01,4504.11,3364.8,178336.32,149.64,สูง
INV-006882,WH-002,CRP-010,2022-05-02,178336.32,7696.57,7584.61,178448.28,130.02,สูง
INV-006883,WH-002,CRP-010,2022-05-05,178448.28,2731.13,1757.24,179422.17,91.7,สูง
INV-006884,WH-002,CRP-010,2022-05-11,179422.17,1612.15,3839.2,177195.12,158.61,สูง
INV-006885,WH-002,CRP-010,2022-05-20,177195.12,2948.29,736.54,179406.87,148.69,สูง
INV-006886,WH-002,CRP-010,2022-05-26,179406.87,7305.26,2288.13,184424.0,75.09,สูง
INV-006887,WH-002,CRP-010,2022-06-13,184424.0,1889.31,3957.18,182356.13,87.28,สูง
INV-006888,WH-002,CRP-010,2022-06-22,182356.13,3272.97,888.13,184740.97,176.17,สูง
INV-006889,WH-002,CRP-010,2022-06-28,184740.97,6028.81,1902.49,188867.29,133.68,สูง
INV-006890,WH-002,CRP-010,2022-07-04,188867.29,2872.5,1219.56,190520.23,88.54,สูง
INV-006891,WH-002,CRP-010,2022-07-07,190520.23,1746.42,6349.23,185917.42,132.39,สูง
INV-006892,WH-002,CRP-010,2022-07-13,185917.42,8962.71,1751.14,193128.99,163.73,สูง
INV-006893,WH-002,CRP-010,2022-07-16,193128.99,497.64,2029.63,191597.0,175.88,สูง
INV-006894,WH-002,CRP-010,2022-07-19,191597.0,75.21,3270.59,188401.62,82.13,สูง
INV-006895,WH-002,CRP-010,2022-07-22,188401.62,8153.89,107.94,196447.57,152.59,สูง
INV-006896,WH-002,CRP-010,2022-07-25,196447.57,2647.48,6633.36,192461.69,99.3,สูง
INV-006897,WH-002,CRP-010,2022-07-28,192461.69,452.69,5323.57,187590.81,74.68,สูง
INV-006898,WH-002,CRP-010,2022-08-03,187590.81,5693.43,1874.66,191409.58,81.37,สูง
INV-006899,WH-002,CRP-010,2022-08-06,191409.58,2768.14,5892.98,188284.74,74.26,สูง
INV-006900,WH-002,CRP-010,2022-08-15,188284.74,5951.33,1464.35,192771.72,142.87,สูง
INV-006901,WH-002,CRP-010,2022-08-24,192771.72,9803.65,5530.5,197044.87,96.98,สูง
INV-006902,WH-002,CRP-010,2022-09-08,197044.87,4832.8,5408.0,196469.67,150.24,สูง
INV-006903,WH-002,CRP-010,2022-09-11,196469.67,4970.38,6708.65,194731.4,177.55,สูง
INV-006904,WH-002,CRP-010,2022-09-17,194731.4,130.87,7519.31,187342.96,154.75,สูง
INV-006905,WH-002,CRP-010,2022-09-20,187342.96,9467.09,652.6,196157.45,162.48,สูง
INV-006906,WH-002,CRP-010,2022-09-23,196157.45,6137.97,2487.6,199807.82,69.98,สูง
INV-006907,WH-002,CRP-010,2022-09-29,199807.82,5226.44,2066.21,202968.05,176.86,สูง
INV-006908,WH-002,CRP-010,2022-10-02,202968.05,7920.34,2222.65,208665.74,150.3,สูง
INV-006909,WH-002,CRP-010,2022-10-08,208665.74,3368.69,1466.0,210568.43,172.46,สูง
INV-006910,WH-002,CRP-010,2022-10-17,210568.43,9094.31,6272.41,213390.33,70.82,สูง
INV-006911,WH-002,CRP-010,2022-10-20,213390.33,8978.43,4987.6,217381.16,163.54,สูง
INV-006912,WH-002,CRP-010,2022-10-29,217381.16,8887.63,5039.56,221229.23,71.51,สูง
INV-006913,WH-002,CRP-010,2022-11-07,221229.23,3783.97,5221.04,219792.16,97.59,สูง
INV-006914,WH-002,CRP-010,2022-11-10,219792.16,338.3,4696.5,215433.96,103.04,สูง
INV-006915,WH-002,CRP-010,2022-11-13,215433.96,9740.32,6574.63,218599.65,144.99,สูง
INV-006916,WH-002,CRP-010,2022-11-16,218599.65,1624.95,4929.67,215294.93,106.8,สูง
INV-006917,WH-002,CRP-010,2022-11-22,215294.93,8249.71,3155.45,220389.19,76.39,สูง
INV-006918,WH-002,CRP-010,2022-11-25,220389.19,753.37,5155.35,215987.21,112.98,สูง
INV-006919,WH-002,CRP-010,2022-12-01,215987.21,8845.78,6718.03,218114.96,128.03,สูง
INV-006920,WH-002,CRP-010,2022-12-04,218114.96,3219.69,6206.77,215127.88,175.08,สูง
INV-006921,WH-002,CRP-010,2022-12-07,215127.88,8548.29,7749.36,215926.81,92.32,สูง
INV-006922,WH-002,CRP-010,2022-12-19,215926.81,3844.69,4419.45,215352.05,121.21,สูง
INV-006923,WH-002,CRP-010,2022-12-22,215352.05,5476.56,7646.36,213182.25,125.73,สูง
INV-006924,WH-002,CRP-010,2022-12-25,213182.25,7314.16,7447.45,213048.96,101.44,สูง
INV-006925,WH-002,CRP-010,2022-12-28,213048.96,4915.93,731.82,217233.07,139.37,สูง
INV-006926,WH-002,CRP-010,2022-12-31,217233.07,5333.72,2237.34,220329.45,110.94,สูง
INV-006927,WH-002,CRP-010,2023-01-03,220329.45,9905.51,5497.66,224737.3,121.51,สูง
INV-006928,WH-002,CRP-010,2023-01-06,224737.3,9590.16,4814.68,229512.78,168.47,สูง
INV-006929,WH-002,CRP-010,2023-01-15,229512.78,7486.75,6153.88,230845.65,122.64,สูง
INV-006930,WH-002,CRP-010,2023-01-30,230845.65,4456.53,2383.8,232918.38,69.42,สูง
INV-006931,WH-002,CRP-010,2023-02-02,232918.38,2555.61,3271.99,232202.0,176.18,สูง
INV-006932,WH-002,CRP-010,2023-02-05,232202.0,9453.7,3154.51,238501.19,124.53,สูง
INV-006933,WH-002,CRP-010,2023-02-08,238501.19,1823.16,3462.25,236862.1,133.54,สูง
INV-006934,WH-002,CRP-010,2023-02-14,236862.1,2875.19,5085.96,234651.33,99.66,สูง
INV-006935,WH-002,CRP-010,2023-02-20,234651.33,4801.54,5772.78,233680.09,144.28,สูง
INV-006936,WH-002,CRP-010,2023-03-04,233680.09,9138.92,7811.83,235007.18,100.56,สูง
INV-006937,WH-002,CRP-010,2023-03-10,235007.18,4363.08,1479.63,237890.63,166.58,สูง
INV-006938,WH-002,CRP-010,2023-03-16,237890.63,3738.94,5643.1,235986.47,118.18,สูง
INV-006939,WH-002,CRP-010,2023-03-19,235986.47,6398.52,3200.31,239184.68,77.13,สูง
INV-006940,WH-002,CRP-010,2023-03-28,239184.68,7846.95,3809.29,243222.34,141.79,สูง
INV-006941,WH-002,CRP-010,2023-03-31,243222.34,5265.03,4462.73,244024.64,108.19,สูง
INV-006942,WH-002,CRP-010,2023-04-03,244024.64,3565.23,877.64,246712.23,99.99,สูง
INV-006943,WH-002,CRP-010,2023-04-09,246712.23,8364.33,7233.58,247842.98,132.78,สูง
